"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
1.1973684210526316	69	1.224	2772968	-0.612	1.0	15.524964833259583	0.576	17.84f0	32.493332f0	0.373778f0	-0.7553782f0	-3.513289f0	1.67375f0	42.03448f0	56	12	7	34
1.1973684210526316	70	1.242	2771000	-0.621	1.0	15.651508168379467	0.583	17.786667f0	32.96f0	0.37401024f0	-0.75309634f0	-3.5225472f0	1.6708386f0	42.63793f0	81	7	12	37
1.1973684210526316	71	1.26	2771000	-0.63	1.0	15.765171285470327	0.59	17.8f0	33.013332f0	0.3739718f0	-0.752853f0	-3.522402f0	1.67209f0	42.706898f0	43	4	8	26
1.1973684210526316	72	1.278	2771000	-0.639	1.0	15.861520632108052	0.597	17.88f0	33.413334f0	0.37526482f0	-0.75270176f0	-3.535026f0	1.6795995f0	43.224136f0	38	0	7	26
1.1973684210526316	73	1.296	2137792	-0.648	1.0	15.958722615242005	0.604	17.906666f0	33.48f0	0.37499267f0	-0.751689f0	-3.5356417f0	1.6821027f0	43.310345f0	51	8	10	35
1.1973684210526316	74	1.314	2138060	-0.657	1.0	16.01858418385188	0.6109999999999999	17.906666f0	33.493332f0	0.37494197f0	-0.751689f0	-3.5356417f0	1.6821027f0	43.327587f0	39	1	4	27
1.1973684210526316	75	1.332	2775084	-0.666	1.0	16.666859749952952	0.618	17.906666f0	33.506668f0	0.37494197f0	-0.751689f0	-4.4386725f0	1.6821027f0	43.344826f0	39	1	75	31
1.1973684210526316	76	1.35	2775780	-0.675	1.0	16.844789715607963	0.625	17.853333f0	33.573334f0	0.37656707f0	-0.7429633f0	-4.507593f0	1.679198f0	43.431034f0	61	7	18	26
1.1973684210526316	77	1.368	2772412	-0.684	1.0	17.09533398548762	0.6319999999999999	17.826666f0	33.866665f0	0.37640887f0	-0.73966354f0	-4.588597f0	1.6766918f0	43.810345f0	86	16	20	37
1.1973684210526316	78	1.386	2141956	-0.693	1.0	17.209075383345287	0.639	17.826666f0	33.946667f0	0.37649536f0	-0.7381103f0	-4.6208167f0	1.6787955f0	43.91379f0	50	1	12	24
1.1973684210526316	79	1.4040000000000001	2141956	-0.7020000000000001	1.0	17.350786916414897	0.6459999999999999	17.84f0	34.02667f0	0.37621766f0	-0.736649f0	-4.642646f0	1.6779449f0	44.017242f0	53	3	8	26
1.1973684210526316	80	1.4220000000000002	2141956	-0.7110000000000001	1.0	17.42857781648636	0.6529999999999999	17.96f0	34.36f0	0.37728596f0	-0.7343473f0	-4.6077995f0	1.689223f0	44.448277f0	38	0	6	25
1.1973684210526316	81	1.44	2141956	-0.72	1.0	17.537317581971486	0.66	17.973333f0	34.826668f0	0.37823418f0	-0.73372895f0	-4.6013336f0	1.6904762f0	45.051723f0	38	0	3	29
