"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
0.22718253968253968	71	1.26	2154040	-0.63	1.0	20.12443904876709	0.59	14.906667f0	101.53333f0	0.4855215f0	-0.6925187f0	-4.646914f0	1.6311953f0	30.102766f0	151	0	38	21
0.22718253968253968	72	1.278	2153952	-0.639	1.0	20.385773130257924	0.597	15.08f0	101.53333f0	0.48426774f0	-0.685057f0	-4.649483f0	1.6501458f0	30.102766f0	164	10	34	26
0.22718253968253968	73	1.296	2153952	-0.648	1.0	20.659650965531668	0.604	15.053333f0	101.53333f0	0.48348695f0	-0.67801756f0	-4.6508584f0	1.6520468f0	30.102766f0	193	16	41	37
0.22718253968253968	74	1.314	2155056	-0.657	1.0	20.921274797121683	0.6109999999999999	14.986667f0	101.53333f0	0.48282644f0	-0.6776994f0	-4.6503396f0	1.6447369f0	30.102766f0	160	4	37	23
0.22718253968253968	75	1.332	2154236	-0.666	1.0	21.480291732152303	0.618	14.973333f0	101.53333f0	0.4827868f0	-0.6778106f0	-6.8660364f0	1.6432749f0	30.102766f0	152	1	75	21
0.22718253968253968	76	1.35	2158920	-0.675	1.0	21.959727799892427	0.625	14.933333f0	101.53333f0	0.48310912f0	-0.67235446f0	-6.86241f0	1.643695f0	30.102766f0	164	3	51	24
0.22718253968253968	77	1.368	2765420	-0.684	1.0	22.452867448329926	0.6319999999999999	14.973333f0	101.53333f0	0.48244506f0	-0.6744632f0	-6.8578553f0	1.6408759f0	30.102766f0	166	2	51	30
0.22718253968253968	78	1.386	2164040	-0.693	1.0	22.999451529979705	0.639	15.293333f0	102.026665f0	0.48764974f0	-0.6842013f0	-7.0259366f0	1.6710335f0	30.249012f0	151	0	45	28
0.22718253968253968	79	1.4040000000000001	2163920	-0.7020000000000001	1.0	23.523984416325888	0.6459999999999999	15.293333f0	102.08f0	0.48764104f0	-0.6711213f0	-7.195341f0	1.6759124f0	30.264822f0	225	14	42	48
0.22718253968253968	80	1.4220000000000002	2161872	-0.7110000000000001	1.0	24.013388148943584	0.6529999999999999	15.28f0	102.08f0	0.48755422f0	-0.6711788f0	-7.19532f0	1.6744525f0	30.264822f0	152	1	44	23
0.22718253968253968	81	1.44	2160652	-0.72	1.0	24.53549896478653	0.66	15.146667f0	102.08f0	0.4867697f0	-0.6729166f0	-7.193961f0	1.659854f0	30.264822f0	161	6	44	26
0.22718253968253968	82	1.4580000000000002	2164268	-0.7290000000000001	1.0	25.116520114739735	0.6669999999999999	15.8f0	102.58667f0	0.4941303f0	-0.6604797f0	-7.149562f0	1.7263465f0	30.41502f0	151	0	46	28
0.22718253968253968	83	1.476	2160176	-0.738	1.0	25.64082831541697	0.6739999999999999	15.706667f0	102.58667f0	0.49313015f0	-0.6607204f0	-7.152537f0	1.7161572f0	30.41502f0	176	13	41	34
0.22718253968253968	84	1.494	2164060	-0.747	1.0	26.13899313211441	0.6809999999999999	15.36f0	102.84f0	0.49400055f0	-0.6535509f0	-7.125744f0	1.680758f0	30.490118f0	258	4	47	52
0.22718253968253968	85	1.5120000000000002	2159068	-0.7560000000000001	1.0	26.499590198198955	0.688	15.453333f0	102.85333f0	0.49285573f0	-0.651454f0	-7.1265745f0	1.6909621f0	30.494072f0	163	12	37	29
0.22718253968253968	86	1.53	2161116	-0.765	1.0	26.859115982055663	0.695	15.466666f0	102.82667f0	0.4925348f0	-0.65028256f0	-7.108401f0	1.6875f0	30.486166f0	164	2	38	32
0.22718253968253968	87	1.548	2160796	-0.774	1.0	27.306974864006044	0.702	15.506667f0	102.81333f0	0.49244928f0	-0.64886206f0	-7.0982056f0	1.6918604f0	30.482214f0	157	2	39	30
0.22718253968253968	88	1.5659999999999998	2158036	-0.7829999999999999	1.0	27.697892065842947	0.709	15.493333f0	102.81333f0	0.49229267f0	-0.64923936f0	-7.098043f0	1.6904069f0	30.482214f0	152	1	41	26
0.22718253968253968	89	1.584	2169816	-0.792	1.0	28.112656799952187	0.716	15.693334f0	103.4f0	0.4979025f0	-0.65324455f0	-7.0863266f0	1.7147017f0	30.656126f0	151	0	41	33
0.22718253968253968	90	1.602	2786096	-0.801	1.0	28.567826131979626	0.723	15.76f0	103.4f0	0.4972733f0	-0.6535537f0	-7.116842f0	1.7194767f0	30.656126f0	180	12	40	43
0.22718253968253968	91	1.62	2789264	-0.81	1.0	29.037922330697377	0.7299999999999999	15.76f0	103.84f0	0.49819016f0	-0.657962f0	-7.2581935f0	1.7270073f0	30.786562f0	151	0	41	32
0.22718253968253968	92	1.6380000000000001	2171452	-0.8190000000000001	1.0	29.555633799235025	0.737	15.933333f0	103.89333f0	0.4980679f0	-0.6525945f0	-7.2893167f0	1.7409024f0	30.802372f0	262	22	42	52
0.22718253968253968	93	1.656	2174672	-0.828	1.0	30.04335251649221	0.7439999999999999	15.96f0	103.89333f0	0.49803793f0	-0.65085727f0	-7.29557f0	1.7438136f0	30.802372f0	171	5	38	31
0.22718253968253968	94	1.6740000000000002	2793452	-0.8370000000000001	1.0	30.69731969833374	0.7509999999999999	16.266666f0	104.21333f0	0.50396276f0	-0.6622961f0	-7.237074f0	1.7850877f0	30.897234f0	151	0	32	23
0.22718253968253968	95	1.6920000000000002	2173992	-0.8460000000000001	1.0	31.279693981011707	0.7579999999999999	15.986667f0	104.90667f0	0.50140154f0	-0.65901643f0	-7.226201f0	1.7725259f0	31.102766f0	398	36	47	58
0.22718253968253968	96	1.71	2168740	-0.855	1.0	31.77924339771271	0.765	15.96f0	104.92f0	0.49954325f0	-0.6508542f0	-7.2100673f0	1.7695717f0	31.10672f0	182	20	33	15
0.22718253968253968	97	1.7280000000000002	2171944	-0.8640000000000001	1.0	32.32636006673177	0.7719999999999999	15.973333f0	104.92f0	0.4995236f0	-0.6505676f0	-7.2067056f0	1.7684366f0	31.10672f0	152	1	38	15
0.22718253968253968	98	1.746	2174196	-0.873	1.0	32.80071786642075	0.7789999999999999	15.426666f0	105.12f0	0.50588286f0	-0.7718811f0	-7.3051224f0	1.6954612f0	31.166008f0	151	0	37	13
0.22718253968253968	99	1.764	2174200	-0.882	1.0	32.86908919811249	0.7859999999999999	15.493333f0	105.12f0	0.5060074f0	-0.6632215f0	-7.313684f0	1.7027818f0	31.166008f0	156	4	1	0
0.22718253968253968	100	1.7820000000000003	2365932	-0.8910000000000001	1.0	33.33890266418457	0.7929999999999999	16.2f0	105.18667f0	0.50399375f0	-0.6442275f0	-7.3547587f0	1.7725948f0	31.18577f0	263	52	38	34
0.22718253968253968	101	1.8	2983228	-0.9	1.0	33.77731289863586	0.7999999999999999	16.146667f0	105.18667f0	0.50345767f0	-0.6442778f0	-7.3543224f0	1.7667638f0	31.18577f0	155	4	33	20
