"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
2.556532663316583	38	0.666	3044540	-0.333	1.0	524.6480493187904	0.359	23.437778f0	81.67555f0	0.4570937f0	-0.9501307f0	-2.617785f0	1.7486738f0	183.775f0	2087	579	399	271
2.556532663316583	39	0.684	2993020	-0.342	1.0	539.0756076335907	0.366	23.182222f0	82.0f0	0.4560468f0	-0.92733324f0	-2.632334f0	1.7224699f0	184.505f0	1071	296	328	198
2.556532663316583	40	0.7020000000000001	2997320	-0.35100000000000003	1.0	556.5995647350948	0.373	22.966667f0	82.41111f0	0.45454255f0	-0.887095f0	-2.732019f0	1.7081474f0	185.43f0	1528	422	380	237
2.556532663316583	41	0.72	3044196	-0.36	1.0	573.6537292679151	0.38	22.562222f0	82.81111f0	0.45261785f0	-0.85252476f0	-2.777539f0	1.6836345f0	186.33f0	1462	470	373	224
2.556532663316583	42	0.738	3073020	-0.369	1.0	586.5685503522556	0.387	22.433332f0	83.115555f0	0.45119116f0	-0.83479494f0	-2.7996342f0	1.6726309f0	187.015f0	873	281	293	189
2.556532663316583	43	0.7560000000000001	3026160	-0.37800000000000006	1.0	602.344141248862	0.394	22.097778f0	83.66f0	0.4485686f0	-0.8118691f0	-2.8417294f0	1.6457058f0	188.24f0	1358	537	348	278
2.556532663316583	44	0.774	3048304	-0.387	1.0	615.0690427343051	0.401	21.984444f0	84.23111f0	0.44721302f0	-0.8020671f0	-2.8910916f0	1.6332123f0	189.525f0	962	289	281	234
2.556532663316583	45	0.792	3045320	-0.396	1.0	628.9290034850438	0.40800000000000003	21.842222f0	84.91556f0	0.44587746f0	-0.78329897f0	-2.905616f0	1.620775f0	191.065f0	1108	349	318	261
2.556532663316583	46	0.81	3006344	-0.405	1.0	639.5036516666412	0.4149999999999999	21.795555f0	85.473335f0	0.4452586f0	-0.7789302f0	-2.9131823f0	1.6173124f0	192.32f0	733	303	213	229
2.556532663316583	47	0.828	3026160	-0.414	1.0	649.1428071657816	0.42199999999999993	22.046667f0	85.522224f0	0.44500312f0	-0.77814776f0	-2.9187937f0	1.6354047f0	192.43f0	448	20	185	27
