"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
1.7487437185929648	81	1.44	3054216	-0.72	1.0	281.9144506176313	0.66	26.2f0	79.812f0	0.4949532f0	-0.8635895f0	-4.377665f0	1.5698538f0	99.77f0	171	12	1	112
1.7487437185929648	82	1.4580000000000002	3054216	-0.7290000000000001	1.0	282.9796678344409	0.6669999999999999	26.2f0	79.9f0	0.49490666f0	-0.8635895f0	-4.377665f0	1.5698538f0	99.88f0	148	14	1	113
1.7487437185929648	83	1.476	3054216	-0.738	1.0	283.9471617658933	0.6739999999999999	26.2f0	79.96f0	0.49488837f0	-0.8635895f0	-4.377665f0	1.5698538f0	99.955f0	141	4	0	114
1.7487437185929648	84	1.494	2403400	-0.747	1.0	285.0755827665329	0.6809999999999999	26.2f0	80.488f0	0.4948372f0	-0.8635895f0	-4.377665f0	1.5698538f0	100.615f0	258	17	0	163
1.7487437185929648	85	1.5120000000000002	2403400	-0.7560000000000001	1.0	286.11183245182036	0.688	26.2f0	80.896f0	0.4948001f0	-0.8635895f0	-4.377665f0	1.5698538f0	101.125f0	228	16	0	138
1.7487437185929648	86	1.53	3054224	-0.765	1.0	287.1771015326182	0.695	26.2f0	81.52f0	0.49468723f0	-0.8635895f0	-4.377665f0	1.5698538f0	101.905f0	282	33	0	153
1.7487437185929648	87	1.548	3054224	-0.774	1.0	288.08397081693016	0.702	26.2f0	82.024f0	0.4948903f0	-0.8635895f0	-4.377665f0	1.5698538f0	102.535f0	126	0	0	93
1.7487437185929648	88	1.5659999999999998	3054224	-0.7829999999999999	1.0	289.1885423819224	0.709	26.2f0	82.272f0	0.4948575f0	-0.8635895f0	-4.377665f0	1.5698538f0	102.845f0	188	9	1	127
1.7487437185929648	89	1.584	2403404	-0.792	1.0	290.1323144157728	0.716	26.2f0	82.284f0	0.49485546f0	-0.8635895f0	-4.377665f0	1.5698538f0	102.86f0	129	2	0	99
1.7487437185929648	90	1.602	2403400	-0.801	1.0	291.04614691734315	0.723	26.2f0	82.788f0	0.49496043f0	-0.8635895f0	-4.377665f0	1.5698538f0	103.49f0	126	0	0	98
1.7487437185929648	91	1.62	3054224	-0.81	1.0	291.95162983338037	0.7299999999999999	26.2f0	83.292f0	0.49507752f0	-0.8635895f0	-4.377665f0	1.5698538f0	104.12f0	126	0	0	91
1.7487437185929648	92	1.6380000000000001	3054224	-0.8190000000000001	1.0	292.86927248239516	0.737	26.2f0	83.308f0	0.4950753f0	-0.8635895f0	-4.377665f0	1.5698538f0	104.14f0	130	2	0	97
1.7487437185929648	93	1.656	3054224	-0.828	1.0	293.7974129001299	0.7439999999999999	26.2f0	83.812f0	0.49535075f0	-0.8635895f0	-4.377665f0	1.5698538f0	104.77f0	126	0	0	94
1.7487437185929648	94	1.6740000000000002	3054224	-0.8370000000000001	1.0	294.7069376826286	0.7509999999999999	26.2f0	83.84f0	0.49535f0	-0.8635895f0	-4.377665f0	1.5698538f0	104.805f0	133	1	0	98
1.7487437185929648	95	1.6920000000000002	2403404	-0.8460000000000001	1.0	295.6289270679156	0.7579999999999999	26.2f0	84.344f0	0.49560255f0	-0.8635895f0	-4.377665f0	1.5698538f0	105.435f0	126	0	0	92
1.7487437185929648	96	1.71	2403404	-0.855	1.0	296.54346079826354	0.765	26.2f0	84.848f0	0.49589786f0	-0.8635895f0	-4.377665f0	1.5698538f0	106.065f0	126	0	0	91
1.7487437185929648	97	1.7280000000000002	3054232	-0.8640000000000001	1.0	297.4780107657115	0.7719999999999999	26.2f0	85.352f0	0.49601778f0	-0.8635895f0	-4.377665f0	1.5698538f0	106.695f0	126	0	0	97
1.7487437185929648	98	1.746	3054232	-0.873	1.0	298.4128376483917	0.7789999999999999	26.2f0	85.856f0	0.49624938f0	-0.8635895f0	-4.377665f0	1.5698538f0	107.325f0	126	0	0	94
1.7487437185929648	99	1.764	3054232	-0.882	1.0	299.3331286827723	0.7859999999999999	26.2f0	86.36f0	0.4964186f0	-0.8635895f0	-4.377665f0	1.5698538f0	107.955f0	126	0	0	94
1.7487437185929648	100	1.7820000000000003	3054232	-0.8910000000000001	1.0	300.2669161319733	0.7929999999999999	26.2f0	86.364f0	0.49641794f0	-0.8635895f0	-4.377665f0	1.5698538f0	107.96f0	127	1	0	96
1.7487437185929648	101	1.8	2403408	-0.9	1.0	301.1791147351265	0.7999999999999999	26.2f0	86.868f0	0.4967922f0	-0.8635895f0	-4.377665f0	1.5698538f0	108.59f0	126	0	0	93
